Freq;Ampl;Phase;Cohe;Imag;Real
255.6152344;2.682279825;-3.058095455;0.972282112;-0.223702744;-2.672935009
255.859375;2.681837797;-3.05774188;0.972343087;-0.224610716;-2.672415495
256.1035156;2.681359291;-3.057303429;0.972345114;-0.225742295;-2.671839714
256.3476563;2.681747913;-3.056788921;0.972388685;-0.227150038;-2.672110558
256.5917969;2.682120085;-3.056356907;0.97242409;-0.228336185;-2.67238307
256.8359375;2.682720423;-3.05613327;0.972436607;-0.228984669;-2.672930002
257.0800781;2.683432341;-3.056016445;0.972518623;-0.229358032;-2.673612595
257.3242188;2.683806896;-3.056012154;0.972507954;-0.229401559;-2.673984766
257.5683594;2.683720589;-3.056161642;0.972545385;-0.228994668;-2.673933029
257.8125;2.683093548;-3.056209564;0.972519159;-0.228812724;-2.67331934
258.0566406;2.682053328;-3.055995703;0.972485542;-0.22929579;-2.67223382
258.3007813;2.680771828;-3.055942297;0.972446859;-0.229328692;-2.670944691
258.5449219;2.679602146;-3.055380106;0.97242558;-0.23072955;-2.669650078
258.7890625;2.678720713;-3.054865599;0.972382367;-0.232026845;-2.668652773
259.0332031;2.678683996;-3.054155111;0.972390175;-0.233919591;-2.668450832
259.2773438;2.678778172;-3.053495169;0.972340226;-0.235688791;-2.668389559
259.5214844;2.679448605;-3.052946091;0.972348332;-0.237213254;-2.66892767
259.765625;2.680214405;-3.05267024;0.972337902;-0.23801738;-2.669624805
260.0097656;2.680972576;-3.052471161;0.972335458;-0.23861666;-2.67033267
260.2539063;2.681405306;-3.052380562;0.972322345;-0.238896966;-2.670742035
260.4980469;2.681626797;-3.052227497;0.972312748;-0.239325568;-2.670925856
260.7421875;2.681005239;-3.052163839;0.972318888;-0.239439636;-2.670291662
260.9863281;2.680556774;-3.05176878;0.972356141;-0.24045454;-2.669750214
261.2304688;2.680239201;-3.051381588;0.972365677;-0.241459966;-2.669340611
261.4746094;2.680255413;-3.050871611;0.972361743;-0.242822319;-2.669233322
261.71875;2.680418015;-3.050190687;0.972385764;-0.244654581;-2.669229269
261.9628906;2.68153429;-3.049684048;0.972449422;-0.246109709;-2.67021656
262.2070313;2.682870388;-3.049230099;0.972484291;-0.247444913;-2.671434879
262.4511719;2.684246778;-3.049023151;0.972514093;-0.248125181;-2.672754049
262.6953125;2.685857773;-3.04902029;0.972520232;-0.24828124;-2.674357653
262.9394531;2.686712027;-3.049115181;0.9726125;-0.248106524;-2.675231695
263.1835938;2.686997175;-3.049360514;0.972635627;-0.24747631;-2.675576448
263.4277344;2.687124252;-3.049376965;0.972688019;-0.247444198;-2.675707102
263.671875;2.686464787;-3.049264908;0.972759366;-0.247683436;-2.675022602
263.9160156;2.686401129;-3.049018383;0.972912073;-0.248336747;-2.674898148
264.1601563;2.686123133;-3.048578024;0.972976506;-0.249489039;-2.674511671
264.4042969;2.685943365;-3.048164368;0.973008931;-0.250578195;-2.674229383
264.6484375;2.68657732;-3.047538996;0.973099947;-0.252310544;-2.674703121
264.8925781;2.687637329;-3.047071218;0.973149121;-0.253661722;-2.675640106
