Freq;Ampl;Phase;Cohe;Imag;Real
7.568359375;0.149726704;-0.154217333;0.757775426;-0.022999035;0.147949755
7.8125;0.17017214;-0.170937479;0.800459743;-0.028947344;0.167692006
8.056640625;0.190412477;-0.162589833;0.831536353;-0.030822909;0.187901199
8.30078125;0.21099177;-0.159629896;0.867382824;-0.033537738;0.208309263
8.544921875;0.235064387;-0.15651077;0.890376747;-0.036640093;0.232191235
8.7890625;0.261376977;-0.156677261;0.903964996;-0.040784493;0.258175433
9.033203125;0.289029807;-0.157353312;0.912612915;-0.045292351;0.285458982
9.27734375;0.321884453;-0.162426814;0.924089074;-0.052053075;0.317647725
9.521484375;0.355786085;-0.17237471;0.932750881;-0.061025266;0.350513428
9.765625;0.391446352;-0.181135431;0.939766288;-0.070517704;0.385042191
10.00976563;0.429906756;-0.1953637;0.947980046;-0.083454929;0.4217287
10.25390625;0.467819899;-0.20849885;0.952864051;-0.096834742;0.457688212
10.49804688;0.512076139;-0.223522142;0.958360255;-0.113509618;0.499337077
10.7421875;0.556420863;-0.237589061;0.96375078;-0.130959272;0.540790021
10.98632813;0.604110777;-0.245485529;0.96756196;-0.146815419;0.585999191
11.23046875;0.656919301;-0.256911129;0.9723804;-0.166919425;0.63535887
11.47460938;0.714619517;-0.27161631;0.975514174;-0.191724449;0.688420534
11.71875;0.781479418;-0.278719157;0.979627073;-0.215004116;0.751321018
11.96289063;0.857352674;-0.299060076;0.980490625;-0.252595097;0.819298089
12.20703125;0.940076768;-0.31681487;0.981950819;-0.292872965;0.893291533
12.45117188;1.027219415;-0.341757774;0.982161522;-0.344266146;0.96781224
12.6953125;1.121962428;-0.370724142;0.984002113;-0.406476319;1.045742154
12.93945313;1.2266289;-0.397501081;0.984474301;-0.474847019;1.130990148
13.18359375;1.333830118;-0.429564983;0.98740232;-0.555507362;1.212647676
13.42773438;1.461671472;-0.462777972;0.989003837;-0.652542174;1.307926655
13.671875;1.595696926;-0.503818631;0.990722537;-0.770359755;1.397424221
13.91601563;1.741118908;-0.546408415;0.991194308;-0.904723585;1.487605572
14.16015625;1.922917843;-0.59138912;0.991374314;-1.072055101;1.596342921
14.40429688;2.102092028;-0.640456021;0.991012633;-1.25612855;1.685506582
14.6484375;2.304053545;-0.695608735;0.99052316;-1.476559401;1.768738389
14.89257813;2.527092934;-0.76626879;0.991287112;-1.752416968;1.82077837
15.13671875;2.748080492;-0.8515535;0.992950082;-2.067394018;1.810477257
15.38085938;2.987194538;-0.930765986;0.993590355;-2.395962;1.784011602
15.625;3.247189999;-1.030744791;0.993652642;-2.785057068;1.669640899
15.86914063;3.46596384;-1.146342397;0.994661868;-3.158407211;1.427364469
16.11328125;3.643547773;-1.262129426;0.995089471;-3.471351624;1.106868982
16.35742188;3.779514313;-1.388189197;0.995028377;-3.716674566;0.686336994
16.6015625;3.841054916;-1.493468642;0.996503353;-3.829576731;0.296723872
16.84570313;3.837229013;-1.602993131;0.997025788;-3.835240364;-0.123524822
17.08984375;3.842683315;-1.70609951;0.996958494;-3.807563066;-0.518342137
17.33398438;3.814662933;-1.788040161;0.996745944;-3.725000143;-0.822208345
17.578125;3.804825306;-1.865246773;0.996858478;-3.641072512;-1.104213238
17.82226563;3.812216043;-1.949316025;0.99669975;-3.542359591;-1.408786535
18.06640625;3.775511026;-2.041039705;0.997150421;-3.36571002;-1.710695863
18.31054688;3.685840368;-2.13734889;0.996729255;-3.109951258;-1.978287578
18.5546875;3.559041977;-2.221450567;0.997138143;-2.831886053;-2.155736685
18.79882813;3.416163445;-2.299006462;0.998148143;-2.549711466;-2.273575306
19.04296875;3.259112835;-2.354664087;0.99825412;-2.308064938;-2.301011086
19.28710938;3.112992525;-2.405370474;0.998524308;-2.090353966;-2.306760073
19.53125;2.971729517;-2.449792862;0.998618424;-1.895738244;-2.288526297
19.77539063;2.861463785;-2.486234188;0.998508573;-1.743900776;-2.268652678
20.01953125;2.752471209;-2.516067743;0.998360753;-1.611635208;-2.231306791
20.26367188;2.656915426;-2.542645454;0.998204052;-1.497897744;-2.194425106
20.5078125;2.575790405;-2.567122459;0.997917771;-1.399659276;-2.162325144
20.75195313;2.506301165;-2.591198206;0.997724771;-1.310854435;-2.136166096
20.99609375;2.437015295;-2.614873886;0.997735143;-1.225086689;-2.10670495
21.24023438;2.371713638;-2.636626482;0.997706473;-1.147382498;-2.075701952
21.484375;2.308259964;-2.657566309;0.997966051;-1.074141502;-2.043106556
21.72851563;2.250538826;-2.67514658;0.998123646;-1.012100697;-2.010118723
21.97265625;2.193032026;-2.690874577;0.998426855;-0.955311298;-1.974023819
22.21679688;2.141136885;-2.705403566;0.998617887;-0.904605687;-1.940658569
22.4609375;2.092415094;-2.717768192;0.998714328;-0.860504746;-1.907284141
22.70507813;2.048708439;-2.72846055;0.998780608;-0.822515428;-1.876346111
22.94921875;2.008215666;-2.739430428;0.998686194;-0.786033809;-1.847993731
23.19335938;1.972535253;-2.749412775;0.998608768;-0.753910303;-1.822776556
23.4375;1.936900258;-2.759623051;0.998533547;-0.721977592;-1.79731214
23.68164063;1.901788473;-2.769185305;0.998464108;-0.691982627;-1.771428704
23.92578125;1.869333625;-2.777729034;0.9985919;-0.665272534;-1.746946096
24.16992188;1.834728241;-2.786799669;0.998765469;-0.637377679;-1.720458508
24.4140625;1.802886605;-2.793104649;0.998962939;-0.615644693;-1.694515228
24.65820313;1.772089958;-2.797193766;0.999237716;-0.598312676;-1.668030262
24.90234375;1.74404335;-2.79996109;0.999450207;-0.584297836;-1.643253803
25.14648438;1.719842196;-2.800593615;0.999584973;-0.575164795;-1.620815396
25.390625;1.701420665;-2.801331282;0.999655604;-0.567821383;-1.603873849
25.63476563;1.684273124;-2.801894188;0.999642789;-0.561204612;-1.58802557
25.87890625;1.669901848;-2.802770376;0.999555469;-0.555036187;-1.574962497
26.12304688;1.657402039;-2.804009914;0.999370217;-0.548943698;-1.563854933
26.3671875;1.647084117;-2.805100679;0.99914813;-0.543830693;-1.554713607
26.61132813;1.639034271;-2.80675292;0.999011099;-0.538616121;-1.548007131
26.85546875;1.632862091;-2.809790611;0.998884082;-0.531900644;-1.543800592
27.09960938;1.628846169;-2.813278198;0.998774052;-0.525218368;-1.541844845
27.34375;1.62441349;-2.818831205;0.99879545;-0.515242457;-1.540533781
27.58789063;1.620159626;-2.824789524;0.998858094;-0.504729092;-1.539534211
27.83203125;1.614990115;-2.832876682;0.998965502;-0.490691602;-1.538640618
28.07617188;1.603735566;-2.840749741;0.999126911;-0.475227743;-1.531707048
28.3203125;1.596945167;-2.847640991;0.99927485;-0.462693512;-1.528446436
28.56445313;1.586491823;-2.854800463;0.999352813;-0.448782057;-1.521693468
28.80859375;1.577858686;-2.860156775;0.99945122;-0.438227117;-1.515781999
29.05273438;1.57015419;-2.866341829;0.999457777;-0.426749587;-1.511048913
29.296875;1.560433626;-2.873666525;0.999483407;-0.413097054;-1.504760385
29.54101563;1.547594309;-2.881385803;0.999525309;-0.398165792;-1.495497346
29.78515625;1.535277486;-2.881332159;0.999344349;-0.395076573;-1.483573914
30.02929688;1.526400924;-2.888172388;0.999502897;-0.382694036;-1.477648497
30.2734375;1.516182303;-2.891178608;0.999507248;-0.375717878;-1.468892336
30.51757813;1.506584287;-2.893321753;0.999535501;-0.37021029;-1.460390568
30.76171875;1.497507334;-2.892985582;0.999525249;-0.368467778;-1.45146811
31.00585938;1.495340347;-2.894029617;0.999513328;-0.366421312;-1.449751019
31.25;1.493907809;-2.892403841;0.999649584;-0.368424535;-1.447765112
31.49414063;1.495233059;-2.897280693;0.999572456;-0.361680299;-1.450830579
31.73828125;1.49714303;-2.901801586;0.999547184;-0.35557124;-1.454306126
31.98242188;1.496854186;-2.909221888;0.999528468;-0.344703645;-1.456623435
32.2265625;1.495581388;-2.917401552;0.999490619;-0.332494408;-1.458153367
32.47070313;1.489481807;-2.927926064;0.99948287;-0.315836698;-1.455610991
32.71484375;1.48119688;-2.93575573;0.999462187;-0.302736819;-1.449929118
32.95898438;1.471366525;-2.943673134;0.999419034;-0.289314777;-1.442642212
33.203125;1.46202147;-2.94911623;0.999399245;-0.279670507;-1.435023069
33.44726563;1.452888727;-2.952923059;0.999425769;-0.272492528;-1.427106738
33.69140625;1.444909215;-2.956723213;0.999428809;-0.265600652;-1.420288324
33.93554688;1.439121366;-2.959916592;0.999479175;-0.260018051;-1.415436625
34.1796875;1.434324384;-2.964490175;0.99951756;-0.252696663;-1.411889076
34.42382813;1.431384921;-2.969985962;0.9995417;-0.24443163;-1.410360217
34.66796875;1.424586773;-2.976598024;0.999600291;-0.233984277;-1.40523982
34.91210938;1.417870402;-2.983436584;0.999637544;-0.223311231;-1.400174499
35.15625;1.409484625;-2.989891291;0.99966085;-0.213001698;-1.393297195
35.40039063;1.399365902;-2.996457338;0.999675989;-0.202385321;-1.384653449
35.64453125;1.388948441;-3.001606464;0.9996925;-0.193799302;-1.375361681
35.88867188;1.377355814;-3.006600618;0.999674499;-0.185368121;-1.36482513
36.1328125;1.368099451;-3.009372711;0.999652088;-0.180363506;-1.356158257
36.37695313;1.356853724;-3.012122393;0.999606252;-0.175181985;-1.34549737
36.62109375;1.347750783;-3.015710592;0.999499798;-0.169210076;-1.337086439
36.86523438;1.338854074;-3.016941309;0.999401808;-0.166458234;-1.328465939
37.109375;1.329618454;-3.019007444;0.99931854;-0.162583664;-1.319640756
37.35351563;1.320373416;-3.021955967;0.99925971;-0.157588765;-1.310935497
37.59765625;1.310955524;-3.02419734;0.999201953;-0.153546765;-1.301932335
37.84179688;1.300212741;-3.025152206;0.999144316;-0.151055425;-1.2914083
38.0859375;1.289627314;-3.024777412;0.999152124;-0.150305778;-1.28083837
38.33007813;1.281494021;-3.023777008;0.999197602;-0.150631249;-1.272610426
38.57421875;1.273872733;-3.02314949;0.999312162;-0.150528952;-1.264947772
38.81835938;1.267816782;-3.02135253;0.99941361;-0.152075365;-1.258662939
39.0625;1.263374567;-3.019281149;0.999511719;-0.154140413;-1.253936172
39.30664063;1.259543061;-3.018629789;0.999622107;-0.154487267;-1.250033021
39.55078125;1.257226825;-3.018018723;0.999681175;-0.154965594;-1.247639775
39.79492188;1.254185796;-3.019424915;0.999734759;-0.152840272;-1.244838119
40.0390625;1.249574065;-3.021932602;0.999726236;-0.149167761;-1.240638733
40.28320313;1.244297147;-3.023200035;0.999685943;-0.146971896;-1.235586762
40.52734375;1.238503098;-3.024806023;0.999605119;-0.144312218;-1.230066657
40.77148438;1.231575847;-3.025316477;0.999528229;-0.142880484;-1.223259687
41.015625;1.225263476;-3.026524544;0.999452233;-0.140677899;-1.217160702
41.25976563;1.217794538;-3.025114298;0.999405324;-0.141526312;-1.209542871
41.50390625;1.213058829;-3.023280621;0.999392331;-0.143185034;-1.204578638
41.74804688;1.208319664;-3.02179265;0.999389052;-0.144410878;-1.199659109
41.9921875;1.205732942;-3.019963264;0.999445021;-0.146291316;-1.196825266
42.23632813;1.203926802;-3.0189991;0.999488175;-0.147224203;-1.194891095
42.48046875;1.202614307;-3.019415617;0.999530315;-0.146566778;-1.19364965
42.72460938;1.200230956;-3.020237923;0.999515831;-0.145296469;-1.191403866
42.96875;1.196645021;-3.022092104;0.999520719;-0.142659724;-1.188110948
43.21289063;1.192658186;-3.023965597;0.999502957;-0.139965788;-1.184416771
43.45703125;1.188647032;-3.025494814;0.999481142;-0.137689754;-1.180645347
43.70117188;1.182528973;-3.025802612;0.999408126;-0.136619374;-1.174610496
43.9453125;1.176685095;-3.025802612;0.999358356;-0.135944292;-1.168805838
44.18945313;1.170965552;-3.024854183;0.999311328;-0.136386693;-1.162995696
44.43359375;1.166647673;-3.022899389;0.999313712;-0.138148278;-1.158439398
44.67773438;1.163371325;-3.021090508;0.999323726;-0.139849886;-1.154935002
44.921875;1.160664916;-3.018620014;0.999345362;-0.142370671;-1.151900053
45.16601563;1.159513354;-3.017420053;0.999364138;-0.143610284;-1.150585651
45.41015625;1.158784628;-3.016968727;0.999367595;-0.144038782;-1.149797678
45.65429688;1.157331109;-3.016932249;0.999394894;-0.143900156;-1.14835012
45.8984375;1.156254292;-3.017663002;0.999364972;-0.142927691;-1.147386432
46.14257813;1.154925227;-3.019699097;0.999330342;-0.14042978;-1.146355867
46.38671875;1.151791215;-3.02038002;0.999302983;-0.139270037;-1.14334023
46.63085938;1.148029923;-3.022292614;0.99922657;-0.136635333;-1.139869928
46.875;1.144430995;-3.023344994;0.999158978;-0.135011122;-1.136439323
47.11914063;1.140555263;-3.023429394;0.999123752;-0.134458438;-1.132601976
47.36328125;1.136185408;-3.023883343;0.999060869;-0.133431107;-1.128323317
47.60742188;1.132518411;-3.023686409;0.999012709;-0.133221969;-1.124655485
47.8515625;1.128069043;-3.022928953;0.998966873;-0.133546993;-1.120136142
48.09570313;1.125195503;-3.022235394;0.998944521;-0.133981735;-1.117190123
48.33984375;1.121818185;-3.02159524;0.998897076;-0.134292662;-1.113751054
48.58398438;1.119500279;-3.021489143;0.998816073;-0.134132966;-1.111435652
48.828125;1.116140366;-3.021300316;0.998785079;-0.133939683;-1.108074665
49.07226563;1.112604141;-3.020787001;0.99881202;-0.134082228;-1.104495287
49.31640625;1.109883904;-3.019259214;0.998777866;-0.135437489;-1.101589322
49.56054688;1.106356502;-3.018240452;0.998807192;-0.136125728;-1.097950101
49.8046875;1.103825808;-3.016652346;0.998918653;-0.137553826;-1.095221639
50.04882813;1.101660848;-3.015673161;0.998943388;-0.13835445;-1.092938542
50.29296875;1.099927902;-3.014501572;0.998988986;-0.139415205;-1.091056705
50.53710938;1.097187638;-3.013566732;0.999097407;-0.140085012;-1.088208079
50.78125;1.094938993;-3.012892723;0.999082565;-0.140529886;-1.085883379
51.02539063;1.092941642;-3.01188755;0.999105453;-0.14136301;-1.083760977
51.26953125;1.090890884;-3.010795116;0.999033928;-0.142279401;-1.081572652
51.51367188;1.088176608;-3.010508776;0.998964727;-0.14223434;-1.078840971
51.7578125;1.08522892;-3.00877738;0.998898923;-0.143711761;-1.075671315
52.00195313;1.083269119;-3.007362604;0.998808801;-0.144971013;-1.073524714
52.24609375;1.08073318;-3.005382299;0.998701274;-0.146752492;-1.070723057
52.49023438;1.079231501;-3.00335145;0.99870795;-0.148719713;-1.068935513
52.734375;1.078529954;-3.001116276;0.998664439;-0.15101023;-1.067905784
52.97851563;1.077719212;-2.999329567;0.998686373;-0.152803078;-1.066831708
53.22265625;1.076850653;-2.997555971;0.998757243;-0.154570207;-1.065699458
53.46679688;1.077677131;-2.996956587;0.998776019;-0.155328095;-1.066424489
53.7109375;1.076781392;-2.99617815;0.998758376;-0.156028435;-1.065416932
53.95507813;1.076468825;-2.995661259;0.998730719;-0.156533763;-1.065026879
54.19921875;1.076039314;-2.995750904;0.99871552;-0.1563759;-1.064615965
54.44335938;1.074331999;-2.995867252;0.998658657;-0.156004146;-1.062944889
54.6875;1.073328018;-2.995375156;0.998593509;-0.156380773;-1.061874747
54.93164063;1.071003318;-2.995282412;0.998511136;-0.156140402;-1.059560418
55.17578125;1.068992257;-2.994204044;0.998455226;-0.156987414;-1.057402134
55.41992188;1.067475438;-2.993135214;0.998412311;-0.1578933;-1.055733681
55.6640625;1.066234827;-2.99200058;0.998398244;-0.158906192;-1.054327011
55.90820313;1.064503908;-2.990526676;0.998359978;-0.160199404;-1.052380443
56.15234375;1.063321352;-2.989030123;0.998287797;-0.161594614;-1.050970674
56.39648438;1.062410355;-2.987812996;0.998295963;-0.162733972;-1.049872994
56.640625;1.062208772;-2.98622489;0.998205125;-0.164369911;-1.049414158
56.88476563;1.061475873;-2.984739304;0.998142004;-0.165814295;-1.048444867
57.12890625;1.060753584;-2.983596087;0.998127222;-0.16689904;-1.04754138
57.37304688;1.060535073;-2.982214689;0.998048663;-0.168311447;-1.047093987
57.6171875;1.061134458;-2.981470585;0.998087823;-0.169186011;-1.047560215
57.86132813;1.059941649;-2.980543375;0.998049974;-0.169965908;-1.046225548
58.10546875;1.06023097;-2.979771376;0.998096466;-0.170820341;-1.046379566
58.34960938;1.06020081;-2.980597973;0.998222291;-0.169950277;-1.046490669
58.59375;1.059628606;-2.980033875;0.99828136;-0.170448661;-1.045829773
58.83789063;1.058311582;-2.979653358;0.998472452;-0.170634195;-1.044465065
59.08203125;1.05743432;-2.979266167;0.99840194;-0.170896783;-1.043533206
59.32617188;1.055733562;-2.978830338;0.998320699;-0.171076015;-1.041780353
59.5703125;1.053833842;-2.978045702;0.99817425;-0.171584025;-1.039771438
59.81445313;1.051571488;-2.977408648;0.998073518;-0.171876609;-1.037430048
60.05859375;1.050338864;-2.972778082;0.996783555;-0.17647171;-1.035407901
60.30273438;1.048474073;-2.971157312;0.997278512;-0.177833334;-1.033282757
60.546875;1.048882723;-2.969625711;0.997230053;-0.179485455;-1.033411741
60.79101563;1.048422456;-2.967522621;0.997070968;-0.181578875;-1.032578707
61.03515625;1.049477339;-2.966134071;0.997099161;-0.183196515;-1.033364296
61.27929688;1.050026655;-2.964777231;0.997113705;-0.184695214;-1.033655524
61.5234375;1.050924897;-2.96443367;0.997288764;-0.185208604;-1.034476161
61.76757813;1.051211834;-2.964119911;0.997381926;-0.185583696;-1.034700394
62.01171875;1.050732017;-2.963705301;0.997526586;-0.185927704;-1.034151196
62.25585938;1.049766421;-2.962893486;0.997570693;-0.186595678;-1.033049703
62.5;1.048650622;-2.961520672;0.997585416;-0.187813893;-1.03169477
62.74414063;1.047230244;-2.959734917;0.997457385;-0.189398974;-1.029960752
62.98828125;1.04699719;-2.956961632;0.997254312;-0.192211822;-1.029202461
63.23242188;1.046948195;-2.954160929;0.997069299;-0.195084438;-1.028612018
63.4765625;1.047890663;-2.952109337;0.996821702;-0.197371796;-1.029135227
63.72070313;1.04905045;-2.950195551;0.996613801;-0.199561745;-1.029894114
63.96484375;1.051617026;-2.948598862;0.996494174;-0.201698065;-1.032093167
64.20898438;1.053361058;-2.947951794;0.996371448;-0.20270139;-1.033673882
64.453125;1.055618048;-2.948225737;0.996426046;-0.2028521;-1.035944223
64.69726563;1.056769371;-2.948684216;0.996595681;-0.202597767;-1.037167072
64.94140625;1.057405829;-2.948812962;0.996662617;-0.202586174;-1.037817836
65.18554688;1.05780375;-2.949620008;0.996816456;-0.201824442;-1.038371682
65.4296875;1.057397723;-2.949545145;0.996863604;-0.201824754;-1.037957907
65.67382813;1.057504296;-2.949140072;0.996798098;-0.202265605;-1.037980676
65.91796875;1.057556272;-2.948527098;0.9966681;-0.20291172;-1.0379076
66.16210938;1.058362007;-2.947622299;0.996514201;-0.204006016;-1.038514137
66.40625;1.058373451;-2.947407246;0.99637574;-0.20423153;-1.038481474
66.65039063;1.05956769;-2.947768688;0.995991468;-0.20408617;-1.039727092
66.89453125;1.060128212;-2.947507143;0.995736778;-0.204466224;-1.040223718
67.13867188;1.060390592;-2.948478937;0.995545268;-0.203505665;-1.040679455
67.3828125;1.060103774;-2.949189663;0.995332181;-0.202711016;-1.040542245
67.62695313;1.059222698;-2.950307369;0.99534291;-0.201380447;-1.039903164
67.87109375;1.057223201;-2.950136423;0.995349824;-0.201177657;-1.037905812
68.11523438;1.055650711;-2.949761152;0.995490849;-0.201267511;-1.036286592
68.359375;1.055072308;-2.948567629;0.995723009;-0.202393085;-1.035477996
68.60351563;1.053866744;-2.945909023;0.995870948;-0.204910845;-1.033753633
68.84765625;1.054555774;-2.94379425;0.996061742;-0.207232133;-1.033993602
69.09179688;1.055657148;-2.940723658;0.996229589;-0.210625812;-1.034431577
69.3359375;1.05768013;-2.939283371;0.996271849;-0.21252194;-1.036108971
69.58007813;1.060860991;-2.937671661;0.996292472;-0.214835808;-1.038879991
69.82421875;1.062593222;-2.937612534;0.996239007;-0.215248108;-1.040563583
70.06835938;1.064846396;-2.938971519;0.996024907;-0.214287192;-1.04306221
70.3125;1.066228271;-2.940380096;0.995835781;-0.213093787;-1.044717073
70.55664063;1.066241622;-2.941801786;0.995607793;-0.211611122;-1.045032024
70.80078125;1.065086246;-2.943936586;0.995291948;-0.209152862;-1.044348478
71.04492188;1.06397903;-2.944177151;0.995226979;-0.20868437;-1.043313146
71.2890625;1.06202817;-2.943545341;0.995075107;-0.208959699;-1.041268349
71.53320313;1.060912967;-2.942616463;0.995008707;-0.209706306;-1.039980531
71.77734375;1.05988276;-2.940719366;0.99505496;-0.211473256;-1.038571358
72.02148438;1.060726881;-2.939177752;0.99508816;-0.213243783;-1.039071083
72.265625;1.062022686;-2.937491179;0.995155931;-0.215258732;-1.039978743
72.50976563;1.063678265;-2.936109543;0.99532342;-0.217033193;-1.041301131
72.75390625;1.065808177;-2.93614316;0.995371222;-0.217432663;-1.043393612
72.99804688;1.067115307;-2.936583519;0.995380521;-0.217239216;-1.044768929
73.2421875;1.06809926;-2.937164783;0.995328605;-0.216831565;-1.045858502
73.48632813;1.068961382;-2.938164473;0.995250702;-0.215960145;-1.046919107
73.73046875;1.067916274;-2.93872571;0.995038331;-0.215162039;-1.046016455
73.97460938;1.067267537;-2.938825369;0.994851887;-0.214927092;-1.045402527
74.21875;1.066386819;-2.938490391;0.994690835;-0.215099812;-1.044467807
74.46289063;1.065823197;-2.937572718;0.994507611;-0.215943828;-1.0437181
74.70703125;1.065783739;-2.936480045;0.994334161;-0.217076272;-1.043442845
74.95117188;1.065745831;-2.935443163;0.994313061;-0.218150318;-1.043179989
75.1953125;1.067053914;-2.933744907;0.994264424;-0.220191389;-1.044088006
75.43945313;1.067926526;-2.932987928;0.994232714;-0.221162304;-1.044774771
75.68359375;1.069901824;-2.932599306;0.994152009;-0.221978262;-1.046620965
75.92773438;1.070641875;-2.933234453;0.994143665;-0.221466631;-1.047485828
76.171875;1.071848392;-2.933565617;0.99413234;-0.221368909;-1.048739672
76.41601563;1.072438598;-2.933600903;0.994035065;-0.221453637;-1.049324989
76.66015625;1.072417855;-2.933692932;0.99400413;-0.221352771;-1.049324989
76.90429688;1.072245598;-2.933737516;0.993905723;-0.221270531;-1.049166322
77.1484375;1.072279572;-2.932624817;0.993837476;-0.222444713;-1.048952699
77.39257813;1.072232366;-2.93209219;0.993733704;-0.222993731;-1.048787951
77.63671875;1.073137522;-2.930918932;0.993727624;-0.224413425;-1.049410701
77.88085938;1.07398212;-2.929622889;0.993700683;-0.225950912;-1.049944639
78.125;1.075839043;-2.929349661;0.993612409;-0.2266289;-1.051698089
78.36914063;1.07732892;-2.929146528;0.993675709;-0.227156803;-1.053108454
78.61328125;1.079177856;-2.928058386;0.993661284;-0.228694409;-1.054667592
78.85742188;1.081343889;-2.928596258;0.993690908;-0.228584871;-1.056907535
79.1015625;1.08240056;-2.929318428;0.993691862;-0.228044093;-1.05810535
79.34570313;1.083642244;-2.929442883;0.993658483;-0.228173822;-1.05934751
79.58984375;1.084007502;-2.930262804;0.993595004;-0.227381796;-1.059891343
79.83398438;1.084038496;-2.931238174;0.993470371;-0.226354554;-1.060142994
80.078125;1.08481586;-2.930780888;0.993392408;-0.22700201;-1.060799479
80.32226563;1.085066319;-2.931166649;0.993400693;-0.226644963;-1.061131954
80.56640625;1.085271955;-2.931517839;0.993257046;-0.226315081;-1.061412573
80.81054688;1.085816145;-2.930898666;0.993069768;-0.227086097;-1.061804414
81.0546875;1.08642602;-2.930357218;0.992945492;-0.227788895;-1.062277555
81.29882813;1.086548448;-2.930669785;0.992696047;-0.227482602;-1.06246841
81.54296875;1.087606788;-2.930089951;0.992536247;-0.228320554;-1.063371181
81.78710938;1.088640928;-2.929991484;0.992366076;-0.228642628;-1.064359665
82.03125;1.089685082;-2.930230379;0.992172897;-0.228607357;-1.06543529
82.27539063;1.090422869;-2.929785013;0.991903305;-0.229237005;-1.066054583
82.51953125;1.091906071;-2.930189371;0.991827607;-0.229116976;-1.067597389
82.76367188;1.092993975;-2.930624485;0.991682172;-0.228880346;-1.068760753
83.0078125;1.093255758;-2.931564331;0.991596043;-0.227930456;-1.069231391
83.25195313;1.094354391;-2.932058334;0.99151665;-0.227630556;-1.070418596
83.49609375;1.094609737;-2.932219744;0.991473913;-0.227510884;-1.070705056
83.74023438;1.095325947;-2.933022499;0.991456091;-0.226799697;-1.071588039
83.984375;1.095060587;-2.93346715;0.99136585;-0.226268426;-1.071429133
84.22851563;1.095069766;-2.933272123;0.991446972;-0.226479083;-1.071393967
84.47265625;1.095453024;-2.93300128;0.991428316;-0.226848781;-1.071707487
84.71679688;1.095861077;-2.93229723;0.991482377;-0.227688044;-1.071946621
84.9609375;1.096636772;-2.931907892;0.99145484;-0.228266686;-1.072616696
85.20507813;1.097541451;-2.93159771;0.991351306;-0.228788063;-1.073430657
85.44921875;1.098854184;-2.931025982;0.991290569;-0.229676157;-1.074583292
85.69335938;1.100221515;-2.930866241;0.991223097;-0.230133846;-1.075883746
85.9375;1.101494074;-2.931583166;0.990983546;-0.22962752;-1.077293038
86.18164063;1.102295756;-2.931910992;0.990817308;-0.229441375;-1.078152418
86.42578125;1.102987885;-2.932641745;0.990556836;-0.228797033;-1.078996897
86.66992188;1.103131413;-2.932668209;0.990301549;-0.228798091;-1.079143286
86.9140625;1.103378177;-2.933453321;0.990096569;-0.228001758;-1.079564095
87.15820313;1.103374243;-2.932371378;0.989946306;-0.229169086;-1.079312921
87.40234375;1.104338765;-2.932458401;0.989860415;-0.229275241;-1.08027637
87.64648438;1.105190754;-2.931773186;0.989738643;-0.230192944;-1.080952287
87.890625;1.106765032;-2.930915594;0.989730775;-0.231449008;-1.082293987
